calories,carbs,category,fat,name,restaurant
600,16,Fazoli's Italian House,45,Fazoli's Italian House,Fazoli's
260,44,Spaghetti with Meat Sauce,4,Spaghetti with Meat Sauce,Fazoli's
660,72,Vegetable Fresco,31,Vegetable Fresco,Fazoli's
1000,108,Chicken Parmigano,39,Chicken Parmigano,Fazoli's
270,35,Cheese Stuffed Pizza Sticks,8,Cheese Stuffed Pizza Sticks,Fazoli's
590,56,Turtle Cheesecake,37,Turtle Cheesecake,Fazoli's
70,8,Croutons (Pack),3,Croutons (Pack),Fazoli's
300,32,Pepperoni Pizza,13,Pepperoni Pizza,Fazoli's
880,69,Chicken Pesto,52,Chicken Pesto,Fazoli's
700,47,Twice-Baked Lasagna,39,Twice-Baked Lasagna,Fazoli's
680,113,"Spaghetti, Fettuccine, Penne or Bowtie with Meat Sauce",12,"Spaghetti, Fettuccine, Penne or Bowtie with Meat Sauce",Fazoli's
710,55,Ravioli with Alfredo,40,Ravioli with Alfredo,Fazoli's
700,87,Chocolate Layer Cake,38,Chocolate Layer Cake,Fazoli's
260,44,Spaghetti with Meat Sauce,4,Spaghetti with Meat Sauce,Fazoli's
570,70,Ravioli with Meat Sauce,21,Ravioli with Meat Sauce,Fazoli's
810,65,Italian BLT,42,Italian BLT,Fazoli's
970,73,Penne with Creamy Basil Chicken,51,Penne with Creamy Basil Chicken,Fazoli's
800,108,"Spaghetti, Fettuccine, Penne or Bowtie with Alfredo",26,"Spaghetti, Fettuccine, Penne or Bowtie with Alfredo",Fazoli's
280,35,Pepperoni Stuffed Pizza Sticks,9,Pepperoni Stuffed Pizza Sticks,Fazoli's
630,49,NY Style Cheesecake with Strawberry Topping,45,NY Style Cheesecake with Strawberry Topping,Fazoli's
220,43,Spaghetti with Marinara,1,Spaghetti with Marinara,Fazoli's
800,108,Fettuccine with Alfredo,26,Fettuccine with Alfredo,Fazoli's
570,58,Ravioli with Meat Sauce,24,Ravioli with Meat Sauce,Fazoli's
510,68,Chocolate Chunk Cookie,26,Chocolate Chunk Cookie,Fazoli's
300,45,Spaghetti with Meatballs,7,Spaghetti with Meatballs,Fazoli's
70,1,Roasted Chicken,2,Roasted Chicken,Fazoli's
200,3,Sliced Italian Sausage,16,Sliced Italian Sausage,Fazoli's
470,41,Grilled Cheese,26,Grilled Cheese,Five Guys Burgers and Fries
560,39,Little Bacon Burger,33,Little Bacon Burger,Five Guys Burgers and Fries
625,40,Bacon Dog,42,Bacon Dog,Five Guys Burgers and Fries
700,39,Hamburger,43,Hamburger,Five Guys Burgers and Fries
310,39,One Serving of Fries approx half of regular order,15,One Serving of Fries approx half of regular order,Five Guys Burgers and Fries
480,39,Little Hamburger,26,Little Hamburger,Five Guys Burgers and Fries
545,40,Hot Dog,35,Hot Dog,Five Guys Burgers and Fries
440,60,Veggie Sandwich,15,Veggie Sandwich,Five Guys Burgers and Fries
620,78,Regular Fries,30,Regular Fries,Five Guys Burgers and Fries
1474,184,Large Fries,71,Large Fries,Five Guys Burgers and Fries
780,39,Bacon Burger,50,Bacon Burger,Five Guys Burgers and Fries
840,40,Cheeseburger,55,Cheeseburger,Five Guys Burgers and Fries
920,40,Bacon Cheeseburger,62,Bacon Cheeseburger,Five Guys Burgers and Fries
170,22,Oatmeal Raisin Cookie ,8,Oatmeal Raisin Cookie ,Golden Chick
180,24,Chocolate Chip Cookie ,10,Chocolate Chip Cookie ,Golden Chick
421,15,Fried Chicken Thigh ,28,Fried Chicken Thigh ,Golden Chick
182,34,Corn on the Cob ,6,Corn on the Cob ,Golden Chick
190,23,White Chocolate Macadamia Nut Cookie ,10,White Chocolate Macadamia Nut Cookie ,Golden Chick
500,50,Chicken Fillet Biscuit ,26,Chicken Fillet Biscuit ,Hardee's
300,55,Pancakes* (3) ,5,Pancakes* (3) ,Hardee's
650,47,1/3 LB** Mushroom & Swiss Thickburger® ,36,1/3 LB** Mushroom & Swiss Thickburger® ,Hardee's
610,55,Charbroiled Chicken Club™ Sandwich ,30,Charbroiled Chicken Club™ Sandwich ,Hardee's
380,24,Jumbo Chili Dog ,25,Jumbo Chili Dog ,Hardee's
320,45,Natural-Cut French Fries - Small ,14,Natural-Cut French Fries - Small ,Hardee's
330,30,Fried Chicken Thigh ,15,Fried Chicken Thigh ,Hardee's
705,86,Hand-Scooped Ice Cream Shake™† ,33,Hand-Scooped Ice Cream Shake™† ,Hardee's
260,37,Made from Scratch Biscuit™ ,13,Made from Scratch Biscuit™ ,Hardee's
490,38,Loaded Omelet Biscuit ,31,Loaded Omelet Biscuit ,Hardee's
250,25,Hash Rounds® - Small ,16,Hash Rounds® - Small ,Hardee's
1150,53,2/3 LB** Double Thickburger® ,78,2/3 LB** Double Thickburger® ,Hardee's
440,41,Spicy Chicken Sandwich ,21,Spicy Chicken Sandwich ,Hardee's
260,13,3 Piece Hand Breaded Chicken Tenders™ ,13,3 Piece Hand Breaded Chicken Tenders™ ,Hardee's
410,52,Crispy Curls™ - Medium ,20,Crispy Curls™ - Medium ,Hardee's
290,44,Chocolate Chip Cookie ,11,Chocolate Chip Cookie ,Hardee's
300,40,Cinnamon ‘N’ Raisin™ Biscuit ,15,Cinnamon ‘N’ Raisin™ Biscuit ,Hardee's
640,40,Monster Biscuit® ,44,Monster Biscuit® ,Hardee's
390,36,Hash Rounds® - Medium ,26,Hash Rounds® - Medium ,Hardee's
1290,47,2/3 LB** Monster Thickburger® ,92,2/3 LB** Monster Thickburger® ,Hardee's
300,28,Regular Roast Beef Sandwich ,14,Regular Roast Beef Sandwich ,Hardee's
440,21,5 Piece Hand Breaded Chicken Tenders™,21,5 Piece Hand Breaded Chicken Tenders™,Hardee's
480,60,Crispy Curls™ - Large ,23,Crispy Curls™ - Large ,Hardee's
290,35,Chocolate Chip Cookie - Fresh Baked ,15,Chocolate Chip Cookie - Fresh Baked ,Hardee's
300,38,Country Ham Biscuit ,18,Country Ham Biscuit ,Hardee's
430,41,Frisco Breakfast Sandwich® ,19,Frisco Breakfast Sandwich® ,Hardee's
620,51,1/3 LB** Cheeseburger Thickburger® ,33,1/3 LB** Cheeseburger Thickburger® ,Hardee's
430,34,Little Thick Cheeseburger ,23,Little Thick Cheeseburger ,Hardee's
630,52,Fish Supreme Sandwich ,38,Fish Supreme Sandwich ,Hardee's
200,28,Natural-Cut French Fries - Kids ,9,Natural-Cut French Fries - Kids ,Hardee's
200,23,Fried Chicken Wing ,8,Fried Chicken Wing ,Hardee's
235,27,Single Scoop Ice Cream Bowl† ,13,Single Scoop Ice Cream Bowl† ,Hardee's
470,46,Country Fried Steak Biscuit ,29,Country Fried Steak Biscuit ,Hardee's
650,2,Low Carb Breakfast Bowl® ,54,Low Carb Breakfast Bowl® ,Hardee's
840,49,1/3 LB** Bacon Cheese Thickburger® ,56,1/3 LB** Bacon Cheese Thickburger® ,Hardee's
380,58,Charbroiled BBQ Chicken Sandwich ,6,Charbroiled BBQ Chicken Sandwich ,Hardee's
480,34,Double Cheeseburger ,29,Double Cheeseburger ,Hardee's
430,60,Natural-Cut French Fries - Medium ,19,Natural-Cut French Fries - Medium ,Hardee's
170,15,Fried Chicken Leg ,7,Fried Chicken Leg ,Hardee's
780,98,Hand-Scooped Ice Cream Malt™† ,35,Hand-Scooped Ice Cream Malt™† ,Hardee's
400,38,"Ham, Egg & Cheese Biscuit ",22,"Ham, Egg & Cheese Biscuit ",Hardee's
810,74,Big Country® Breakfast Platter - Bacon* ,40,Big Country® Breakfast Platter - Bacon* ,Hardee's
470,9,1/3 LB** Low Carb Thickburger® ,36,1/3 LB** Low Carb Thickburger® ,Hardee's
680,55,Hand Breaded Chicken Fillet™ Sandwich ,37,Hand Breaded Chicken Fillet™ Sandwich ,Hardee's
310,31,Small Hamburger ,15,Small Hamburger ,Hardee's
340,43,Crispy Curls™ - Small ,17,Crispy Curls™ - Small ,Hardee's
90,17,Mashed Potatoes (small = 1 serving) ,2,Mashed Potatoes (small = 1 serving) ,Hardee's
400,38,"Bacon, Egg & Cheese Biscuit ",25,"Bacon, Egg & Cheese Biscuit ",Hardee's
770,39,Loaded Breakfast Burrito ,49,Loaded Breakfast Burrito ,Hardee's
930,44,1/3 LB** Frisco Thickburger® ,64,1/3 LB** Frisco Thickburger® ,Hardee's
340,14,Low Carb Charbroiled Chicken Club™ Sandwich ,21,Low Carb Charbroiled Chicken Club™ Sandwich ,Hardee's
350,32,Small Cheeseburger ,19,Small Cheeseburger ,Hardee's
470,65,Natural-Cut French Fries - Large ,21,Natural-Cut French Fries - Large ,Hardee's
170,20,Cole Slaw (small = 1 serving) ,10,Cole Slaw (small = 1 serving) ,Hardee's
390,46,Jelly Biscuit ,24,Jelly Biscuit ,Hardee's
510,39,Smoked Sausage Biscuit ,36,Smoked Sausage Biscuit ,Hardee's
530,49,Hash Rounds® - Large ,35,Hash Rounds® - Large ,Hardee's
930,59,The Six Dollar Thickburger® ,63,The Six Dollar Thickburger® ,Hardee's
450,44,Big Roast Beef™ ,20,Big Roast Beef™ ,Hardee's
380,36,Kids Meal - Chicken Tenders ,18,Kids Meal - Chicken Tenders ,Hardee's
410,45,Beer Battered Onion Rings ,24,Beer Battered Onion Rings ,Hardee's
270,35,Apple Turnover (without Cinnamon Sugar Topping) ,13,Apple Turnover (without Cinnamon Sugar Topping) ,Hardee's
410,38,Sausage Biscuit ,27,Sausage Biscuit ,Hardee's
410,50,Biscuit ‘N’ Gravy™ ,23,Biscuit ‘N’ Gravy™ ,Hardee's
110,16,Grits ,5,Grits ,Hardee's
460,47,Original Turkey Burger ,17,Original Turkey Burger ,Hardee's
280,29,Hot Ham ‘N’ Cheese™ ,12,Hot Ham ‘N’ Cheese™ ,Hardee's
560,59,Kids Meal - Cheeseburger ,29,Kids Meal - Cheeseburger ,Hardee's
120,7,Side Salad (no dressing) ,7,Side Salad (no dressing) ,Hardee's
285,56,Peach Cobbler (small) ,7,Peach Cobbler (small) ,Hardee's
470,38,Sausage & Egg Biscuit ,32,Sausage & Egg Biscuit ,Hardee's
430,27,Sunrise Croissant® with Ham ,27,Sunrise Croissant® with Ham ,Hardee's
860,52,1/3 LB** Original Thickburger® ,58,1/3 LB** Original Thickburger® ,Hardee's
570,34,Little Thickburger® ,39,Little Thickburger® ,Hardee's
450,46,Big Hot Ham ‘N’ Cheese™ ,18,Big Hot Ham ‘N’ Cheese™ ,Hardee's
510,58,Kids Meal - Hamburger ,25,Kids Meal - Hamburger ,Hardee's
370,29,Fried Chicken Breast ,15,Fried Chicken Breast ,Hardee's
285,37,Single Scoop Ice Cream Cone† ,13,Single Scoop Ice Cream Cone† ,Hardee's
870,18,Hearty Ham & Cheese Omelette,60,Hearty Ham & Cheese Omelette,IHOP
640,117,(3) Double Blueberry Pancakes,13,(3) Double Blueberry Pancakes,IHOP
1180,82,Breakfast Sampler ,74,Breakfast Sampler ,IHOP
1170,80,Split Decision Breakfast ,75,Split Decision Breakfast ,IHOP
880,80,Big Two-Egg Breakfast ,50,Big Two-Egg Breakfast ,IHOP
1090,81,Pork Chops & Eggs ,56,Pork Chops & Eggs ,IHOP
1190,111,"Create Your Own Viva La French Toast Combo, Strawberry ",66,"Create Your Own Viva La French Toast Combo, Strawberry ",IHOP
360,47,"Belgian Waffle, Plain ",15,"Belgian Waffle, Plain ",IHOP
580,82,SIMPLE & FIT Seasonal Fresh Fruit Crepes ,24,SIMPLE & FIT Seasonal Fresh Fruit Crepes ,IHOP
1130,119,"Pick-A-Pancake Combo, New York Cheesecake ",59,"Pick-A-Pancake Combo, New York Cheesecake ",IHOP
810,73,Three Eggs & Pancakes ,42,Three Eggs & Pancakes ,IHOP
360,22,Add Side of Scrapple ,23,Add Side of Scrapple ,IHOP
460,5,Add (2) Smoked Sausage Links ,41,Add (2) Smoked Sausage Links ,IHOP
880,48,Chicken Florentine Crepes ,53,Chicken Florentine Crepes ,IHOP
340,19,Broccoli Cheese Soup ,23,Broccoli Cheese Soup ,IHOP
780,55,Philly Cheese Steak Stacker ,39,Philly Cheese Steak Stacker ,IHOP
830,48,Bacon’N Beef™ Cheeseburger w/Bacon Patty ,53,Bacon’N Beef™ Cheeseburger w/Bacon Patty ,IHOP
300,44,Seasoned Fries ,12,Seasoned Fries ,IHOP
440,13,Side Caesar Salad ,40,Side Caesar Salad ,IHOP
960,39,Grilled Chicken Caesar Salad ,72,Grilled Chicken Caesar Salad ,IHOP
90,15,House Salad ,3,House Salad ,IHOP
830,82,Country/Chicken Fried Steak Dinner w/Country Gravy ,38,Country/Chicken Fried Steak Dinner w/Country Gravy ,IHOP
750,77,Chicken Fried Chicken w/Sausage Gravy ,37,Chicken Fried Chicken w/Sausage Gravy ,IHOP
340,19,Broccoli Cheese Soup ,23,Broccoli Cheese Soup ,IHOP
760,59,Senior Mediterranean Lemon Chicken ,42,Senior Mediterranean Lemon Chicken ,IHOP
70,17,Add Strawberry Topping ,0,Add Strawberry Topping ,IHOP
150,36,"Apple Juice, 12 fl oz (Kid’s Cup) ",0,"Apple Juice, 12 fl oz (Kid’s Cup) ",IHOP
480,120,"Grapefruit Juice, Carafe ",0,"Grapefruit Juice, Carafe ",IHOP
480,57,"Milk Shake, Strawberry ",24,"Milk Shake, Strawberry ",IHOP
840,60,Hash Brown Crusted Chicken with Country Gravy ,48,Hash Brown Crusted Chicken with Country Gravy ,IHOP
1150,110,The Lorax's Breakfast with (2) Truffula Chip Pancakes ,55,The Lorax's Breakfast with (2) Truffula Chip Pancakes ,IHOP
960,22,Chicken Fajita Omelette,65,Chicken Fajita Omelette,IHOP
740,19,International Omelette,53,International Omelette,IHOP
80,21,Seasonal Fresh Fruit,0,Seasonal Fresh Fruit,IHOP
1570,139,Country/Chicken Fried Steak & Eggs w/Country Gravy ,87,Country/Chicken Fried Steak & Eggs w/Country Gravy ,IHOP
690,60,Add Country/Chicken Fried Steak & Country Gravy,37,Add Country/Chicken Fried Steak & Country Gravy,IHOP
1400,111,Chorizo & Eggs ,82,Chorizo & Eggs ,IHOP
1190,108,Loco Moco ,56,Loco Moco ,IHOP
1380,130,South-of-the-Border Burrito ,74,South-of-the-Border Burrito ,IHOP
640,59,French Toast ,36,French Toast ,IHOP
1060,135,Strawberry Banana French Toast ,45,Strawberry Banana French Toast ,IHOP
1100,83,"International Crepe Passport, Nutella® ",71,"International Crepe Passport, Nutella® ",IHOP
830,71,German Crepes ,54,German Crepes ,IHOP
490,69,Pancake Platter ,18,Pancake Platter ,IHOP
760,137,Strawberry Banana Pancakes (4) ,17,Strawberry Banana Pancakes (4) ,IHOP
430,30,Loaded Potato & Bacon Soup ,29,Loaded Potato & Bacon Soup ,IHOP
170,18,Chicken Noodle Soup ,5,Chicken Noodle Soup ,IHOP
500,65,SIMPLE & FIT Simply Chicken Sandwich w/Fresh Fruit ,10,SIMPLE & FIT Simply Chicken Sandwich w/Fresh Fruit ,IHOP
860,47,Bacon’N Beef™ Bacon Cheeseburger w/Beef Patty ,55,Bacon’N Beef™ Bacon Cheeseburger w/Beef Patty ,IHOP
170,18,Chicken Noodle Soup ,5,Chicken Noodle Soup ,IHOP
1780,163,Appetizer Sampler ,99,Appetizer Sampler ,IHOP
130,33,SIMPLE & FIT Fruit Bowl ,0,SIMPLE & FIT Fruit Bowl ,IHOP
740,43,T-Bone Steak 10 oz ,40,T-Bone Steak 10 oz ,IHOP
780,44,Mediterranean Lemon Chicken ,41,Mediterranean Lemon Chicken ,IHOP
430,30,Loaded Potato & Bacon Soup ,29,Loaded Potato & Bacon Soup ,IHOP
300,26,"Ice Cream Sundae (Ice Cream, Whipped Topping & Cherry)",20,"Ice Cream Sundae (Ice Cream, Whipped Topping & Cherry)",IHOP
480,66,Fruit Crepe w/Blueberry Compote ,21,Fruit Crepe w/Blueberry Compote ,IHOP
90,10,"Add Ice Cream, Vanilla, (1) scoop ",5,"Add Ice Cream, Vanilla, (1) scoop ",IHOP
1080,105,Rise ‘N Shine ,61,Rise ‘N Shine ,IHOP
790,74,Senior Grilled Liver ,42,Senior Grilled Liver ,IHOP
430,30,French Toast ,28,French Toast ,IHOP
380,65,Kraft® Macaroni & Cheese ,9,Kraft® Macaroni & Cheese ,IHOP
190,25,"Flavored Coffee, French Vanilla ",10,"Flavored Coffee, French Vanilla ",IHOP
230,58,"Cranberry Juice, 16 fl oz ",0,"Cranberry Juice, 16 fl oz ",IHOP
50,10,"Tomato Juice, 10 fl oz ",0,"Tomato Juice, 10 fl oz ",IHOP
10,2,"Iced Tea, 16 fl oz ",0,"Iced Tea, 16 fl oz ",IHOP
1080,97,Chicken & Waffles ,62,Chicken & Waffles ,IHOP
500,63,Pipsqueak's Breakfast with (1) Rooty Tooty Bar-Ba-Looty Blueberry Cone Cake ,19,Pipsqueak's Breakfast with (1) Rooty Tooty Bar-Ba-Looty Blueberry Cone Cake ,IHOP
840,18,Garden Omelette,66,Garden Omelette,IHOP
990,30,Corned Beef Hash & Cheese Omelette,72,Corned Beef Hash & Cheese Omelette,IHOP
690,106,(3) CINN-A-STACK® Pancakes,23,(3) CINN-A-STACK® Pancakes,IHOP
1350,99,Sirloin Tips & Eggs ,76,Sirloin Tips & Eggs ,IHOP
1130,104,Big Country Breakfast ,62,Big Country Breakfast ,IHOP
1300,107,Chicken Fried Chicken & Eggs w/Sausage Gravy ,73,Chicken Fried Chicken & Eggs w/Sausage Gravy ,IHOP
490,69,Add (3) Buttermilk Pancakes ,18,Add (3) Buttermilk Pancakes ,IHOP
560,49,Two Eggs & Two Buttermilk Pancakes ,31,Two Eggs & Two Buttermilk Pancakes ,IHOP
950,92,Stuffed French Toast Combo ,52,Stuffed French Toast Combo ,IHOP
930,78,Swedish Crepes ,61,Swedish Crepes ,IHOP
450,60,"Stuffed French Toast, Side Order ",19,"Stuffed French Toast, Side Order ",IHOP
900,98,"Pick-A-Pancake Combo, Strawberry ",45,"Pick-A-Pancake Combo, Strawberry ",IHOP
160,2,Add (1) Country Style Ham Slice ,4,Add (1) Country Style Ham Slice ,IHOP
1100,152,New York Cheesecake Pancakes (4) ,44,New York Cheesecake Pancakes (4) ,IHOP
80,21,Seasonal Fresh Fruit ,0,Seasonal Fresh Fruit ,IHOP
430,30,Loaded Potato & Bacon Soup ,29,Loaded Potato & Bacon Soup ,IHOP
940,59,Tuscan Chicken Griller ,58,Tuscan Chicken Griller ,IHOP
900,48,Bacon’N Beef™ Bacon Cheeseburger w/Bacon Patty ,58,Bacon’N Beef™ Bacon Cheeseburger w/Bacon Patty ,IHOP
430,30,Loaded Potato & Bacon Soup ,29,Loaded Potato & Bacon Soup ,IHOP
1230,117,Crispy Chicken Strips & Fries ,67,Crispy Chicken Strips & Fries ,IHOP
320,73,SIMPLE & FIT Fresh Fruit & Yogurt Bowl ,3,SIMPLE & FIT Fresh Fruit & Yogurt Bowl ,IHOP
1600,72,Chicken & Spinach Salad ,118,Chicken & Spinach Salad ,IHOP
720,95,Maui-Style Crunchy Shrimp ,27,Maui-Style Crunchy Shrimp ,IHOP
810,48,Top Sirloin Steak ,38,Top Sirloin Steak ,IHOP
340,63,Baked Potato ,7,Baked Potato ,IHOP
460,65,Fruit Crepe w/Strawberry Topping ,21,Fruit Crepe w/Strawberry Topping ,IHOP
460,72,Old-Fashioned Chocolate Cake ,18,Old-Fashioned Chocolate Cake ,IHOP
560,49,Senior Two x Two x Two ,31,Senior Two x Two x Two ,IHOP
640,54,Senior Grilled Chicken Breast ,28,Senior Grilled Chicken Breast ,IHOP
360,26,Silver Five ,22,Silver Five ,IHOP
450,44,Grilled Cheese Sandwich ,26,Grilled Cheese Sandwich ,IHOP
160,41,"Cranberry Juice, 12 fl oz (Kid’s Cup) ",0,"Cranberry Juice, 12 fl oz (Kid’s Cup) ",IHOP
440,104,"Premium Orange Juice, Carafe ",0,"Premium Orange Juice, Carafe ",IHOP
5,2,"Iced Tea, 12 fl oz (Kid’s Cup) ",0,"Iced Tea, 12 fl oz (Kid’s Cup) ",IHOP
870,34,Bacon Wrapped Sirloin Steak & Eggs ,58,Bacon Wrapped Sirloin Steak & Eggs ,IHOP
320,40,Simple & Fit Veggie Omelette with Fresh Fruit ,10,Simple & Fit Veggie Omelette with Fresh Fruit ,IHOP
330,59,Rooty Tooty Bar-Ba-Looty Blueberry Cone Cake (1) ,7,Rooty Tooty Bar-Ba-Looty Blueberry Cone Cake (1) ,IHOP
910,24,Spinach & Mushroom Omelette,70,Spinach & Mushroom Omelette,IHOP
180,1,Omelet Add (2) Pork Sausage Links,16,Omelet Add (2) Pork Sausage Links,IHOP
550,85,(3) Chocolate Chip Pancakes,19,(3) Chocolate Chip Pancakes,IHOP
1250,74,T-Bone Steak & Eggs 12 oz,68,T-Bone Steak & Eggs 12 oz,IHOP
1080,105,Quick Two-Egg Breakfast ,61,Quick Two-Egg Breakfast ,IHOP
150,1,Add (4) Bacon Strips ,12,Add (4) Bacon Strips ,IHOP
280,0,Add Top Sirloin Steak ,11,Add Top Sirloin Steak ,IHOP
900,88,"Create Your Own Viva La French Toast Combo, Whole Wheat ",45,"Create Your Own Viva La French Toast Combo, Whole Wheat ",IHOP
970,106,Strawberry Banana Danish Fruit Crepes ,57,Strawberry Banana Danish Fruit Crepes ,IHOP
1210,102,Cinnamon Swirl French Toast Combo ,75,Cinnamon Swirl French Toast Combo ,IHOP
1020,81,"Pick-A-Pancake Combo, Harvest Grain ‘N Nut® ",64,"Pick-A-Pancake Combo, Harvest Grain ‘N Nut® ",IHOP
120,2,Add (2) Canadian Style Bacon Slices ,5,Add (2) Canadian Style Bacon Slices ,IHOP
360,2,Add (2) Taylor Ham® Slices ,32,Add (2) Taylor Ham® Slices ,IHOP
720,112,Chocolate Chip Pancakes (4) ,24,Chocolate Chip Pancakes (4) ,IHOP
90,15,House Salad ,3,House Salad ,IHOP
520,42,1/2 Pot Roast Melt Sandwich ,27,1/2 Pot Roast Melt Sandwich ,IHOP
660,39,Double BLT ,45,Double BLT ,IHOP
1010,50,Bacon’N Beef™ Bacon & Egg Cheeseburger w/Bacon Patty ,66,Bacon’N Beef™ Bacon & Egg Cheeseburger w/Bacon Patty ,IHOP
80,21,Seasonal Fresh Fruit ,0,Seasonal Fresh Fruit ,IHOP
1070,70,Chicken Fajita Quesadilla ,59,Chicken Fajita Quesadilla ,IHOP
1460,93,Crispy Chicken Salad w/Fried Chicken ,95,Crispy Chicken Salad w/Fried Chicken ,IHOP
790,49,Chicken Fajita Salad ,44,Chicken Fajita Salad ,IHOP
810,46,Grilled Tilapia Hollandaise ,46,Grilled Tilapia Hollandaise ,IHOP
620,41,Savory Pork Chops ,23,Savory Pork Chops ,IHOP
90,15,House Salad ,3,House Salad ,IHOP
420,47,"Senior Omelette, Plain w/Egg Substitute ",17,"Senior Omelette, Plain w/Egg Substitute ",IHOP
860,58,Senior Smokehouse Combo ,59,Senior Smokehouse Combo ,IHOP
480,62,Funny Face® (Chocolate) ,22,Funny Face® (Chocolate) ,IHOP
290,37,Crispy Chicken Strips ,10,Crispy Chicken Strips ,IHOP
25,5,"Coffee, Full Carafe ",0,"Coffee, Full Carafe ",IHOP
480,116,"Apple Juice, Carafe ",0,"Apple Juice, Carafe ",IHOP
140,33,"Premium Orange Juice, 12 fl oz (Kid’s Cup) ",0,"Premium Orange Juice, 12 fl oz (Kid’s Cup) ",IHOP
290,35,Hot Chocolate ,13,Hot Chocolate ,IHOP
930,82,Nutella Breakfast with (2) Bacon Strips ,55,Nutella Breakfast with (2) Bacon Strips ,IHOP
770,127,"Truffula Chip Pancakes, Full Order (4) ",19,"Truffula Chip Pancakes, Full Order (4) ",IHOP
1120,24,Colorado Omelette,82,Colorado Omelette,IHOP
840,17,"Avocado, Bacon & Cheese Omelette",65,"Avocado, Bacon & Cheese Omelette",IHOP
700,71,(3) Harvest Grain ‘N Nut® Pancakes,39,(3) Harvest Grain ‘N Nut® Pancakes,IHOP
1250,73,T-Bone Steak & Eggs 16 oz,58,T-Bone Steak & Eggs 16 oz,IHOP
350,48,SIMPLE & FIT Two-Egg Breakfast ,8,SIMPLE & FIT Two-Egg Breakfast ,IHOP
1240,105,Chicken Fried Chicken & Eggs w/Country Gravy ,69,Chicken Fried Chicken & Eggs w/Country Gravy ,IHOP
1080,105,"Two Eggs, Hash Browns & Toast ",61,"Two Eggs, Hash Browns & Toast ",IHOP
1300,121,"Create Your Own Viva La French Toast Combo, CINN-A-STACK® ",73,"Create Your Own Viva La French Toast Combo, CINN-A-STACK® ",IHOP
910,109,Nutella® Crepes,48,Nutella® Crepes,IHOP
900,120,"Stuffed French Toast, Full Order ",39,"Stuffed French Toast, Full Order ",IHOP
890,94,"Pick-A-Pancake Combo, Cinnamon Apple ",45,"Pick-A-Pancake Combo, Cinnamon Apple ",IHOP
300,18,Add Corned Beef Hash ,20,Add Corned Beef Hash ,IHOP
280,0,Add Top Sirloin Steak ,11,Add Top Sirloin Steak ,IHOP
890,138,CINN-A-STACK® Pancakes (4) ,29,CINN-A-STACK® Pancakes (4) ,IHOP
440,13,Side Caesar Salad ,40,Side Caesar Salad ,IHOP
390,21,1/2 Double BLT Sandwich ,28,1/2 Double BLT Sandwich ,IHOP
1070,77,Ham & Egg Melt ,56,Ham & Egg Melt ,IHOP
970,48,Bacon’N Beef™ Bacon & Egg Cheeseburger w/Beef Patty ,63,Bacon’N Beef™ Bacon & Egg Cheeseburger w/Beef Patty ,IHOP
5,1,Dill Pickle Spear ,0,Dill Pickle Spear ,IHOP
1060,71,Steak Fajita Quesadilla ,61,Steak Fajita Quesadilla ,IHOP
1270,59,Crispy Chicken Salad w/Grilled Chicken ,91,Crispy Chicken Salad w/Grilled Chicken ,IHOP
870,54,Chicken Fajita Salad w/Avocado ,52,Chicken Fajita Salad w/Avocado ,IHOP
490,27,SIMPLE & FIT Grilled Tilapia ,23,SIMPLE & FIT Grilled Tilapia ,IHOP
830,40,Smoked Sausage ,64,Smoked Sausage ,IHOP
