,id,age_ratings,aggregated_rating,aggregated_rating_count,bundles,category,cover,created_at,first_release_date,franchise,franchises,game_engines,game_modes,genres,involved_companies,name,parent_game,platforms,player_perspectives,popularity,release_dates,screenshots,similar_games,slug,storyline,summary,tags,themes,total_rating,total_rating_count,updated_at,url,videos,websites,rating,rating_count,keywords,collection,external_games,artworks,pulse_count,alternative_names,hypes,time_to_beat,multiplayer_modes
279,26067,,,,,1,19100.0,1480291200,1421280000.0,,,,,,,Call of Duty: Advanced Warfare - Lightning Premium Personalization Pack,6632,[48],,1.0,[61418],,,call-of-duty-advanced-warfare-lightning-premium-personalization-pack,,"Wield the power of the gods with the Lightning Premium Personalization Pack. Charge into battle with a Zeus-approved camo, three god-like reticles, a calling card, and an emblem layer.

Plus a thunderous exoskeleton and matching helmet.",,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-lightning-premium-personalization-pack,,,,,,,,,,,,,
280,26068,,,,,1,19101.0,1480291200,1421280000.0,,,,,,,Call of Duty: Advanced Warfare - Magma Premium Personalizaion Pack,6632,[48],,1.422531155756048,[61419],,,call-of-duty-advanced-warfare-magma-premium-personalizaion-pack,,"Erupt in any match with the liquid-hot Magma Premium Personalization Pack, powered by a lava-inspired weapon camo, three fiery reticles, a calling card, and an emblem layer.

Plus a volcanic exoskeleton and matching helmet.",,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-magma-premium-personalizaion-pack,,,,,,,,,,,,,
281,26069,"[26751, 26752]",,,,1,87515.0,1480291200,1480377600.0,4.0,[4],[212],[1],"[4, 12, 31]","[89011, 89012]",Final Fantasy XV: Season Pass Upgrade,359,[48],[2],1.0,[182846],"[348456, 348457, 348458, 348459, 348460, 348461, 348462]","[25311, 47823, 55038, 81249, 96217, 101608, 105269, 106987, 113360, 119171]",final-fantasy-xv-season-pass-upgrade,"The game takes place in a world similar to modern-day Earth. The nations of the world once waged war over control of the world's crystals, and all but the nation of Lucis have lost theirs and regressed to medieval societies. Noctis Lucis Caelum, Crown Prince of the kingdom of Lucis—having gained magical power from a near-death experience—is driven from his home when the empire of Niflheim invades Lucis on the eve of the final peace negotiations between the two nations. Now on the run with his companions, Noctis begins to work towards defeating the forces of Niflheim and rescuing the crystal from their control.","Take the journey, now in ultimate quality. Boasting a wealth of bonus content and supporting ultra high-resolution graphical options and HDR 10, you can now enjoy the beautiful and carefully-crafted experience of FINAL FANTASY XV like never before. 
 
The Season Pass allows you to download additional content. This Upgrade is a special deal for customers who have already preordered the FINAL FANTASY XV digital edition.","[1, 17, 18, 21, 33, 268435460, 268435468, 268435487]","[1, 17, 18, 21, 33]",,,1577404800,https://www.igdb.com/games/final-fantasy-xv-season-pass-upgrade,[32273],"[128456, 128457, 128458, 128459, 128460]",,,,39.0,,,,"[28219, 28220]",,,
282,26070,,,,,1,19103.0,1480291200,1415059200.0,,,,,,,Escape Plan: Add-On Bundle,18371,[48],,1.0,[61421],,,escape-plan-add-on-bundle,,"Cut! That’s a wrap. We present to you the Escape Plan Director’s Cut DLC. Work your way through the most evil, heart-wrenching, explosive levels the designers of Escape Plan ever conceived.

The Asylum picks up right where Lil and Laarg left off at the end of Escape Plan™. Traversing through a sewer pipe, Lil and Laarg accidentally find themselves in a psycho ward full of Bakuki's failed experiments.

Free from the Asylum and delivered fresh from crazy town, Lil and Laarg discover an underground railway. Could this be their ticket home? Pick up this treacherous new DLC pack to discover an entirely new labyrinth of 19 puzzles and death traps.

For one price, get this add-on on PS4™ and PlayStation®Vita systems. Purchase it on your PS Vita system and it will automatically appear for download on your PS4™ and PS3™ systems at no additional cost.",,,,,1567555200,https://www.igdb.com/games/escape-plan-add-on-bundle,,,,,,,,,,,,,
283,26071,,,,,1,19104.0,1480291200,1386028800.0,,,,,,,Escape Plan: Director's Cut,18371,[48],,1.0,[61422],,,escape-plan-directors-cut,,"Cut! That’s a wrap. We present to you the Escape Plan Director’s Cut DLC. Work your way through the most evil, heart-wrenching, explosive levels the designers of Escape Plan ever conceived. The Director's Cut is so twisted it puts Bakuki to shame, as this DLC truly puts the most avid Escape Plan fans to the test. In this latest set of puzzles, players will get to explore some of the game designers' favorite radical environments which weren't a part of the original game, along with a handful of new locales created just for this fancy DLC.

Director’s Cut adds loads of new content with a full set of 21 levels to add to the gripping tale of Lil and Laarg, which pushes the entire available content of Escape Plan with all the DLC packs to a whopping 150+ levels! This DLC also includes Dressing Room costumes: Lost Clause, Timeless, I’m with Cupid, and Halloweeners. We are also introducing 4 shiny Trophies, and even more new Challenges!",,,,,1567555200,https://www.igdb.com/games/escape-plan-directors-cut,,,,,,,,,,,,,
284,26072,"[22809, 22810]",,,,1,19105.0,1480291200,1385683200.0,,,,[1],"[2, 9]",[66527],Escape Plan: The Asylum,18371,[48],"[2, 4]",1.0,[155814],"[215908, 215909, 215910, 215911]","[236, 18011, 25222, 26223, 27725, 51528, 87507, 95776, 107614, 121763]",escape-plan-the-asylum,,"The Asylum picks up right where Lil and Laarg left off at the end of Escape Plan™. Traversing through a sewer pipe, Lil and Laarg accidentally find themselves in a psycho ward full of Bakuki's failed experiments. This latest conundrum is filled with padded walls, shocking minions, blades of mass destruction and even more helpless sheep!

The Asylum delivers an insane amount of content, including the Lil and Laarg Dressing Room where fans can check out the God and Luchadore Super Pack costumes. Unlock the Poindexter and Super Hero costumes by playing through all 18 Asylum levels.

The Asylum Pack also introduces 7 new Challenge Modes and 4 additional Trophies. Download it today!","[41, 43, 268435458, 268435465, 536871115]","[41, 43]",,,1567555200,https://www.igdb.com/games/escape-plan-the-asylum,[21190],[81141],,,[203],5465.0,,,,[22687],,,
285,26073,,,,,1,19106.0,1480291200,1386028800.0,,,,,,,Escape Plan: The Underground,18371,[48],,1.0,[61424],,,escape-plan-the-underground,,"Free from the Asylum and delivered fresh from crazy town, Lil and Laarg discover an underground railway. Could this be their ticket home? Pick up this treacherous new DLC pack to discover an entirely new labyrinth of 19 puzzles and death traps. Bakuki will stop at nothing to prevent your escape, so stay extra alert as these levels will push Lil and Laarg to their limits.

The Underground Pack also delivers a ton of new content including new Challenge Modes, 4 additional Trophies, and 4 new Dressing Room costumes: Buzz, Flower Power, Furry and Tourist.",,,,,1567555200,https://www.igdb.com/games/escape-plan-the-underground,,,,,,,,,,,,,
286,26074,,,,,1,19107.0,1480291200,1384214400.0,,,,,,,Warframe: 170 Platinum,2903,[48],,1.0,[61425],,,warframe-170-platinum,,"Purchase 170 Platinum, an in-game currency you can spend on Warframes, weapons, consumables, sentinels, Mod packs, and a variety of other items from the in-game Market. It can also be used to instantly finish crafting wanted items in the Foundry.",,,,,1566950400,https://www.igdb.com/games/warframe-170-platinum,,,,,,,,,,,,,
287,26077,,,,,1,19110.0,1480291200,1435622400.0,,,,,,,Warframe: 1000 Platinum + Rare Mod,2903,[48],,1.0,[61427],,,warframe-1000-platinum-plus-rare-mod,,"Purchase 1000 Platinum, an in-game currency you can spend on Warframes, weapons, consumables, sentinels, Mod, and a variety of other items from the in-game Market. It can also be used to instantly finish crafting items in the Foundry.

Rare Mod includes:
- Seeking Fury – Rare Mod that increase reload speed and punch through.",,,,,1566950400,https://www.igdb.com/games/warframe-1000-platinum-plus-rare-mod,,,,,,,,,,,,,
288,26078,,,,,1,19111.0,1480291200,1435622400.0,,,,,,,Warframe: 2100 Platinum + Dual Rare Mod,2903,[48],,1.0,[61428],,,warframe-2100-platinum-plus-dual-rare-mod,,"Purchase 2100 Platinum, an in-game currency you can spend on Warframes, weapons, consumables, sentinels, Mods, and a variety of other items from the in-game Market. It can also be used to instantly finish crafting items in the Foundry.

Double Rare Mod includes:
- Animal Instinct – Rare Mod that increases loot radar and enemy sense.
- Seeking Fury – Rare Mod that increase reload speed and punch through.",,,,,1566950400,https://www.igdb.com/games/warframe-2100-platinum-plus-dual-rare-mod,,,,,,,,,,,,,
289,26079,,,,,1,19112.0,1480291200,1435622400.0,,,,,,,Warframe: 3210 Platinum + Triple Rare Mod,2903,[48],,1.0,[61429],,,warframe-3210-platinum-plus-triple-rare-mod,,"Purchase 3210 Platinum, an in-game currency you can spend on Warframes, weapons, consumables, sentinels, Mods, and a variety of other items from the in-game Market. It can also be used to instantly finish crafting items in the Foundry.

Triple Rare Mod includes:
- Armored Agility – Rare Mod that increases run speed and armor.
- Animal Instinct – Rare Mod that increases loot radar and enemy sense.
- Seeking Fury – Rare Mod that increase reload speed and punch through.",,,,,1566950400,https://www.igdb.com/games/warframe-3210-platinum-plus-triple-rare-mod,,,,,,,,,,,,,
290,26080,,,,,1,19113.0,1480291200,1476748800.0,,,,,,,Warframe: PS4 Obsidian Azura Collection,2903,[48],,1.0,[61430],,,warframe-ps4-obsidian-azura-collection,,"Gain access to exclusive PS4™ content and Boosters with the Obsidian Azura Collection.

Whether you’re a seasoned veteran or a newly-awoken Tenno, this eight-item collection is sure to give you a boost.

The Obsidian Azura Collection includes: 
- Excalibur Obsidian Azura Skin 
- Obsidian Azura Syandana 
- Galatine
- Galatine Obsidian Skin 
- 3-Day Affinity Booster
- 3-Day Credit Booster
- 50,000 Credits
- 300 Platinum",,,,,1566950400,https://www.igdb.com/games/warframe-ps4-obsidian-azura-collection,,,,,,,,,1.0,,,,
291,26081,,,,,1,19114.0,1480291200,1479772800.0,,,,,,,Warframe: PlayStation Plus Booster Pack,2903,[48],,1.429815355103722,[61431],,,warframe-playstation-plus-booster-pack,,"'PlayStation®Plus members will get a head start in Warframe® with the FREE PS+ Booster Pack. This free collection of high-end gear opens up your choices earlier on in the game by offering the ability to add new Warframes, weapons, equipment and upgrades.

The FREE PS+ Starter Pack includes:

• 100 Platinum + 50,000 Credits to start stocking up on equipment immediately
• Glaive + Glaive Obsidian Skin – Dating back to the time of the first Tenno, the Glaive is a uniquely deadly weapon
• 3-Day Affinity Booster – Ranks up equipment at a faster rate for 3 days
• 3-Day Credit Booster – Gather Credits faster for 3 days",,,,,1566950400,https://www.igdb.com/games/warframe-playstation-plus-booster-pack,,,,,,,,,13.0,,,,
292,26082,,,,,1,19115.0,1480291200,1479772800.0,,,,,,,Warframe: Valkyr Prime Accessories Pack,2903,[48],,5.680233617373471,[61432],,,warframe-valkyr-prime-accessories-pack,,"Exclusive Prime gear and discounted Platinum, available for a limited time! Masterpieces of the Orokin era, these rare items are coveted by the Tenno.

The Valkyr Prime Accessories Pack includes:
- 1365 Platinum – Highly discounted premium currency
- Liset Prime Skin - Explore the system in the style of the Orokin
- Saita Prime Suit – A gilded Operator suit
- 30 Air Support Charges – Use this gear to call in support from your Landing Craft
- 90-Day Affinity Booster
- 90-Day Credit Booster",,,,,1566950400,https://www.igdb.com/games/warframe-valkyr-prime-accessories-pack,,,,,,,,,,,,,
293,26083,,,,,1,19116.0,1480291200,1479772800.0,,,,,,,Warframe: Valkyr Prime Access Pack,2903,[48],,3.363984453070469,[61433],,,warframe-valkyr-prime-access-pack,,"Instantly unlock the newest Primes and highly discounted Platinum! Prime variants are the most elusive and sought after items by Tenno. For a limited time, purchase this Pack and gain instant access to Valkyr Prime, Venka Prime, and more!

The Valkyr Prime Access Pack includes: 
- 2625 Platinum – Highly discounted premium currency
- Valkyr Prime – A proud fighter unscarred by time or malice
- Cernos Prime – A noble bow to hunt hellish beasts
- Venka Prime – Razor-sharp claws to slash through your enemies
- Exclusive Valkyr Prime Avatars – Show your loyalty in-game and in our community with these exclusive profile icons",,,,,1566950400,https://www.igdb.com/games/warframe-valkyr-prime-access-pack,,,,,,,,,1.0,,,,
294,26084,,,,,1,19117.0,1480291200,1384214400.0,,,,,,,Assassin's Creed IV: Black Flag - Time Saver: Resources Pack,1970,[48],,1.0,[61434],,,assassins-creed-iv-black-flag-time-saver-resources-pack,,"Increase your Ship’s cargo storage limit to 2500 and obtain 500 additional Metal, wood, cloth, sugar and rum resources.

Important: You need to progress until Sequence 3 memory 04 to see the effect of this DLC.",,,,,1480291200,https://www.igdb.com/games/assassins-creed-iv-black-flag-time-saver-resources-pack,,,,,,,,,,,,,
295,26085,,,,,1,19118.0,1480291200,1384473600.0,,,,,,,Assassin's Creed IV: Black Flag - Death Vessel Pack,1970,[48],,1.0,[61435],,,assassins-creed-iv-black-flag-death-vessel-pack,,"Give a fearsome look to your ship with those 3 unique customization items: The Death Vessel Figurehead, Death Vessel Sails and Death Vessel Wheel.

Important: You need to progress until Sequence 3 memory 04 to see those items in the Jackdaw upgrades menu. Go into your Captain’s cabin or in a Harbor Master to equip them on your ship.",,,,,1480291200,https://www.igdb.com/games/assassins-creed-iv-black-flag-death-vessel-pack,,,,,,,,,,,,,
296,26086,,,,,1,19119.0,1480291200,1384473600.0,,,,,,,Assassin's Creed IV: Black Flag - Kraken Ship Pack,1970,[48],,1.434276117680187,[61436],,,assassins-creed-iv-black-flag-kraken-ship-pack,,"Inspired by the legendary Kraken creature, unlock 3 new customization items for your ship: Kraken Figurehead, Kraken Sails, Kraken Wheel.

Important: You need to progress until Sequence 3 memory 04 to see those items in the Jackdaw upgrades menu. Go into your Captain’s cabin or in a Harbor Master to equip them on your ship.",,,,,1480291200,https://www.igdb.com/games/assassins-creed-iv-black-flag-kraken-ship-pack,,,,,,,,,1.0,,,,
297,26087,,,,,1,19120.0,1480291200,1384473600.0,,,,,,,Assassin's Creed IV: Black Flag - Season Pass,1970,[48],,1.0,[61437],,,assassins-creed-iv-black-flag-season-pass,,"It is 1715. Pirates rule the Caribbean, terrorizing navies & humiliating empires. From sinking warships to conquering fortresses, Captain Edward Kenway stopped at nothing to earn his fortune & legend. Yet, the adventures of his first mate have never been revealed. Until now. Get the game & the Season Pass now for the chance to play as Edward’s first mate, who will take you even deeper into the real explosive events of the Golden Age of Pirates.

• Eye-Opening Content – Get access to single-player missions, multiplayer content, and new ways to personalize your pirate experience.",,,,,1575244800,https://www.igdb.com/games/assassins-creed-iv-black-flag-season-pass,,,,,,,,,,,,,
